flight_id,departure_time,airline,origin_airport,destination_airport,origin_lat,origin_lon,dest_lat,dest_lon,flight_class,distance_km,scheduled_duration_min,actual_duration_min,delay_min,ticket_price_usd,passengers,on_time,cancellation_reason
FL7310,2023-03-23 - 22:41:33,Delta,SYD,JFK,-33.9399,151.1753,40.6413,-73.7781,Economy,3772.0,299,222.0,0.0,591.2,193,Yes,
FL1212,2023-02-27 - 01:24:02,American,NRT,LHR,35.772,140.3929,51.47,-0.4543,Economy,10854.0,74,856.0,36.0,306.22,386,Yes,
FL5117,2023-06-17 - 05:30:35,United,SIN,CDG,1.3644,103.9915,49.0097,2.5479,Economy,12627.0,86,105.0,7.0,140.43,84,Yes,
FL4828,2023-09-21 - 17:50:11,Ryanair,JFK,ORD,40.6413,-73.7781,41.9742,-87.9073,Business,14512.0,527,,0.0,538.45,207,Yes,
FL1186,2023-04-04 - 04:12:08,Ryanair,SIN,LAX,1.3644,103.9915,33.9425,-118.4081,Economy,12306.0,897,446.0,6.0,,223,Yes,
FL2610,2024-06-27 - 13:43:39,Emirates,NRT,SIN,35.772,140.3929,1.3644,103.9915,Business,9340.0,817,462.0,79.0,1742.45,137,Yes,
FL9924,2024-05-17 - 21:39:55,Delta,SIN,DXB,1.3644,103.9915,25.2532,55.3657,Economy,590.0,763,,0.0,418.07,190,Yes,
FL5071,2023-01-24 - 16:09:20,Delta,JFK,SYD,40.6413,-73.7781,-33.9399,151.1753,Economy,6545.0,462,281.0,0.0,166.79,402,Yes,
FL5510,2023-01-18 - 21:45:31,Lufthansa,NRT,SYD,35.772,140.3929,-33.9399,151.1753,Economy,618.0,651,439.0,8.0,228.14,243,Yes,
FL5274,2023-11-02 - 00:28:00,Emirates,SIN,LAX,1.3644,103.9915,33.9425,-118.4081,Economy,8860.0,670,433.0,0.0,945.57,344,No,
FL1390,2024-04-14 - 05:08:10,Delta,SYD,LAX,-33.9399,151.1753,33.9425,-118.4081,Economy,990.0,218,445.0,13.0,326.17,161,Yes,
FL7989,2023-01-23 - 03:44:07,Air France,FRA,LHR,50.0379,8.5622,51.47,-0.4543,First,10622.0,345,243.0,34.0,169.02,372,Yes,
FL5171,2024-03-19 - 02:42:29,Emirates,ORD,SYD,41.9742,-87.9073,-33.9399,151.1753,First,12287.0,286,187.0,0.0,249.11,261,Early,
FL9417,2023-01-21 - 22:35:57,Delta,DXB,JFK,25.2532,55.3657,40.6413,-73.7781,First,3970.0,260,189.0,144.0,2249.81,225,Yes,
FL1715,2023-02-19 - 04:00:56,American,FRA,SIN,50.0379,8.5622,1.3644,103.9915,Economy,12252.0,251,220.0,34.0,428.19,89,Yes,
FL7131,2024-04-29 - 02:03:16,Lufthansa,DXB,JFK,25.2532,55.3657,40.6413,-73.7781,Economy,6261.0,275,148.0,0.0,262.11,224,Yes,
FL2778,2023-06-24 - 19:36:39,Ryanair,LHR,FRA,51.47,-0.4543,50.0379,8.5622,Economy,5684.0,491,548.0,0.0,328.45,262,Early,Weather
FL6983,2023-03-14 - 12:53:13,Emirates,SIN,FRA,1.3644,103.9915,50.0379,8.5622,First,11806.0,753,431.0,0.0,339.3,264,Yes,
FL3747,2024-04-03 - 14:11:40,British Airways,SIN,LHR,1.3644,103.9915,51.47,-0.4543,Economy,14048.0,647,844.0,0.0,203.28,395,No,
FL3075,2024-02-22 - 14:50:53,Emirates,ORD,NRT,41.9742,-87.9073,35.772,140.3929,Economy,6430.0,698,,2.0,816.69,228,Yes,
FL2446,2023-09-27 - 12:14:00,Lufthansa,NRT,JFK,35.772,140.3929,40.6413,-73.7781,Business,3655.0,234,628.0,0.0,576.06,161,Early,
FL8993,2023-03-12 - 17:10:58,United,JFK,LHR,40.6413,-73.7781,51.47,-0.4543,Economy,12412.0,889,66.0,16.0,,168,Yes,
FL3324,2023-05-30 - 22:19:08,Lufthansa,SIN,SYD,1.3644,103.9915,-33.9399,151.1753,Economy,4868.0,865,823.0,19.0,408.0,352,No,
FL9952,2023-03-16 - 23:09:34,British Airways,ORD,FRA,41.9742,-87.9073,50.0379,8.5622,Economy,2168.0,874,353.0,130.0,175.98,318,No,
FL6998,2023-08-27 - 05:58:35,Air France,DXB,SIN,25.2532,55.3657,1.3644,103.9915,Economy,5935.0,481,161.0,0.0,560.85,90,Early,
FL7157,2024-06-12 - 09:31:31,Ryanair,NRT,SIN,35.772,140.3929,1.3644,103.9915,Economy,1778.0,77,87.0,6.0,515.79,136,Yes,
FL5197,2023-01-24 - 01:35:15,Ryanair,FRA,SYD,50.0379,8.5622,-33.9399,151.1753,First,14789.0,685,158.0,0.0,344.02,130,Yes,
FL3129,2024-04-09 - 08:35:29,Emirates,DXB,ORD,25.2532,55.3657,41.9742,-87.9073,Economy,12727.0,444,683.0,46.0,134.06,164,No,
FL2596,2023-05-09 - 01:52:03,British Airways,DXB,CDG,25.2532,55.3657,49.0097,2.5479,First,12558.0,131,568.0,0.0,748.76,296,Early,
FL6260,2023-04-27 - 05:47:23,British Airways,SIN,SYD,1.3644,103.9915,-33.9399,151.1753,Economy,12268.0,648,498.0,0.0,,273,No,
FL6207,2023-09-23 - 06:15:24,Air France,CDG,SIN,49.0097,2.5479,1.3644,103.9915,Business,2636.0,846,267.0,,1213.06,241,Early,
FL6616,2023-12-20 - 13:54:51,Air France,DXB,LAX,25.2532,55.3657,33.9425,-118.4081,Economy,9090.0,312,,0.0,442.62,118,No,
FL3687,2023-04-11 - 18:18:12,American,NRT,JFK,35.772,140.3929,40.6413,-73.7781,Business,12713.0,809,450.0,0.0,288.41,108,No,
FL7822,2024-04-26 - 15:46:55,Lufthansa,CDG,LHR,49.0097,2.5479,51.47,-0.4543,Economy,7809.0,887,200.0,77.0,419.01,205,No,
FL7006,2023-04-26 - 22:30:21,United,ORD,LAX,41.9742,-87.9073,33.9425,-118.4081,Economy,3454.0,679,145.0,14.0,265.1,401,No,Weather
FL7412,2023-08-02 - 15:58:07,American,LAX,JFK,33.9425,-118.4081,40.6413,-73.7781,Economy,11358.0,400,230.0,14.0,259.37,285,No,
FL6203,2023-11-11 - 10:16:20,American,LHR,JFK,51.47,-0.4543,40.6413,-73.7781,Business,14080.0,879,769.0,0.0,236.09,332,Yes,
FL7448,2023-09-06 - 13:38:03,American,ORD,NRT,41.9742,-87.9073,35.772,140.3929,Business,7696.0,324,245.0,0.0,702.88,237,No,Technical
FL8698,2023-12-10 - 20:49:29,Ryanair,LHR,FRA,51.47,-0.4543,50.0379,8.5622,Economy,4536.0,899,501.0,2.0,470.44,239,No,
FL6174,2023-01-10 - 02:31:17,United,LAX,FRA,33.9425,-118.4081,50.0379,8.5622,Business,9539.0,195,,2.0,246.12,338,Yes,
FL2558,2023-12-18 - 03:38:31,Air France,LHR,NRT,51.47,-0.4543,35.772,140.3929,Economy,4919.0,99,79.0,32.0,575.97,299,No,
FL9150,2023-08-23 - 00:00:00,United,NRT,DXB,35.772,140.3929,25.2532,55.3657,Economy,9514.0,609,336.0,14.0,278.05,271,Yes,
FL3113,2024-06-23 - 07:45:03,British Airways,JFK,LAX,40.6413,-73.7781,33.9425,-118.4081,Business,8975.0,230,372.0,12.0,130.91,211,Yes,
FL2671,2023-04-30 - 13:54:51,Ryanair,NRT,SYD,35.772,140.3929,-33.9399,151.1753,Economy,5603.0,409,570.0,,513.7,380,Yes,
FL5911,2023-04-24 - 12:14:00,Ryanair,SYD,NRT,-33.9399,151.1753,35.772,140.3929,Economy,2952.0,221,498.0,0.0,1774.35,188,Yes,
FL4094,2024-06-15 - 03:04:54,Air France,LHR,FRA,51.47,-0.4543,50.0379,8.5622,Business,10137.0,477,656.0,0.0,967.86,82,Yes,
FL3012,2024-03-06 - 16:03:44,Emirates,CDG,NRT,49.0097,2.5479,35.772,140.3929,Business,3316.0,190,237.0,0.0,1117.78,190,Yes,
FL4864,2024-03-11 - 19:53:27,British Airways,LAX,LHR,33.9425,-118.4081,51.47,-0.4543,Business,8121.0,626,561.0,0.0,,177,Yes,Operational
FL7374,2023-01-31 - 01:07:14,Air France,JFK,LAX,40.6413,-73.7781,33.9425,-118.4081,Economy,6370.0,771,715.0,22.0,548.71,201,Yes,
FL3525,2023-06-12 - 01:40:51,British Airways,LAX,JFK,33.9425,-118.4081,40.6413,-73.7781,Economy,4595.0,419,81.0,58.0,145.87,161,Yes,
FL3192,2024-02-23 - 05:24:58,Lufthansa,CDG,LHR,49.0097,2.5479,51.47,-0.4543,Business,5781.0,381,411.0,,248.15,346,Yes,
FL6531,2024-01-13 - 13:21:14,Emirates,SIN,JFK,1.3644,103.9915,40.6413,-73.7781,Business,3936.0,311,679.0,26.0,189.38,160,Yes,
FL4120,2023-10-25 - 03:04:54,Delta,CDG,SYD,49.0097,2.5479,-33.9399,151.1753,Economy,12501.0,826,278.0,34.0,774.17,408,Yes,
FL4917,2023-09-11 - 17:27:46,American,LAX,SIN,33.9425,-118.4081,1.3644,103.9915,Economy,2679.0,124,,18.0,464.11,312,Early,
FL2215,2023-10-06 - 07:28:14,American,SYD,FRA,-33.9399,151.1753,50.0379,8.5622,Economy,7631.0,292,537.0,0.0,,234,Yes,
FL2304,2023-02-20 - 23:43:11,British Airways,ORD,NRT,41.9742,-87.9073,35.772,140.3929,Business,7853.0,214,766.0,0.0,741.2,380,Early,
FL3625,2023-11-07 - 04:17:44,United,LAX,SYD,33.9425,-118.4081,-33.9399,151.1753,Economy,13469.0,345,,14.0,236.6,143,Early,
FL1375,2023-08-07 - 12:30:49,Delta,SYD,LHR,-33.9399,151.1753,51.47,-0.4543,Economy,14782.0,792,901.0,0.0,313.12,110,Early,
FL9898,2024-04-12 - 09:25:54,United,NRT,JFK,35.772,140.3929,40.6413,-73.7781,Economy,10837.0,492,719.0,38.0,894.41,245,Yes,
FL1490,2024-04-26 - 08:29:52,British Airways,LAX,ORD,33.9425,-118.4081,41.9742,-87.9073,Economy,11750.0,582,182.0,0.0,229.92,334,No,
FL9045,2024-06-16 - 00:56:01,British Airways,DXB,JFK,25.2532,55.3657,40.6413,-73.7781,Business,4720.0,587,619.0,0.0,917.84,365,Yes,
FL3400,2024-04-01 - 11:12:22,United,LAX,ORD,33.9425,-118.4081,41.9742,-87.9073,Business,9169.0,362,461.0,0.0,,192,Yes,
FL4545,2023-12-12 - 09:14:42,Ryanair,NRT,CDG,35.772,140.3929,49.0097,2.5479,Business,14396.0,721,460.0,0.0,,130,Yes,
FL2376,2024-03-23 - 01:24:02,Delta,LAX,NRT,33.9425,-118.4081,35.772,140.3929,Economy,5999.0,769,529.0,0.0,325.85,272,Yes,
FL8470,2024-02-11 - 09:20:18,Delta,SIN,NRT,1.3644,103.9915,35.772,140.3929,Economy,6420.0,671,868.0,0.0,406.47,242,No,
FL2032,2023-09-18 - 02:25:40,Emirates,CDG,DXB,49.0097,2.5479,25.2532,55.3657,Economy,7207.0,544,466.0,0.0,2148.89,122,Yes,
FL2379,2023-01-10 - 17:05:22,United,JFK,ORD,40.6413,-73.7781,41.9742,-87.9073,Economy,9898.0,147,347.0,19.0,383.88,108,No,
FL8248,2024-03-06 - 23:20:46,American,DXB,JFK,25.2532,55.3657,40.6413,-73.7781,Business,9762.0,696,608.0,12.0,86.73,356,No,
FL2903,2023-12-24 - 19:53:27,American,SYD,FRA,-33.9399,151.1753,50.0379,8.5622,Business,8686.0,771,411.0,10.0,729.13,206,Yes,
FL3388,2023-03-29 - 17:05:22,British Airways,ORD,NRT,41.9742,-87.9073,35.772,140.3929,First,5558.0,223,852.0,29.0,179.99,324,No,
FL2527,2023-09-24 - 18:40:37,American,CDG,LAX,49.0097,2.5479,33.9425,-118.4081,Economy,3828.0,775,668.0,24.0,188.76,316,No,
FL7363,2023-06-17 - 12:47:37,Lufthansa,NRT,DXB,35.772,140.3929,25.2532,55.3657,Economy,4571.0,865,769.0,16.0,277.59,270,No,
FL9621,2024-01-25 - 16:42:57,American,ORD,SIN,41.9742,-87.9073,1.3644,103.9915,Economy,2147.0,559,192.0,0.0,1122.2,231,No,
FL7635,2023-10-03 - 21:11:54,United,ORD,LAX,41.9742,-87.9073,33.9425,-118.4081,Business,8887.0,741,552.0,15.0,293.54,176,Yes,
FL3364,2023-02-26 - 03:32:55,Ryanair,SYD,DXB,-33.9399,151.1753,25.2532,55.3657,Economy,2474.0,409,68.0,0.0,506.72,130,Yes,
FL5891,2023-12-10 - 13:32:27,Delta,FRA,ORD,50.0379,8.5622,41.9742,-87.9073,Economy,13318.0,568,825.0,0.0,220.33,122,No,
FL2587,2023-11-03 - 05:36:11,Emirates,LHR,JFK,51.47,-0.4543,40.6413,-73.7781,Economy,9172.0,92,431.0,0.0,,284,Yes,
FL3025,2024-02-27 - 18:40:37,Air France,ORD,CDG,41.9742,-87.9073,49.0097,2.5479,Economy,10741.0,875,150.0,2.0,1795.84,150,No,
FL5269,2023-12-02 - 08:52:17,American,LAX,NRT,33.9425,-118.4081,35.772,140.3929,Economy,9311.0,410,910.0,39.0,2251.42,299,No,
FL4199,2023-01-14 - 08:29:52,Lufthansa,LAX,NRT,33.9425,-118.4081,35.772,140.3929,Economy,3082.0,307,755.0,0.0,,401,No,
FL7825,2023-03-25 - 11:06:46,Delta,DXB,CDG,25.2532,55.3657,49.0097,2.5479,Economy,11654.0,559,186.0,,447.89,208,No,
FL4881,2023-07-17 - 13:54:51,British Airways,SIN,CDG,1.3644,103.9915,49.0097,2.5479,Business,11015.0,496,584.0,41.0,299.66,286,No,
FL1540,2023-05-06 - 15:35:43,American,SIN,LAX,1.3644,103.9915,33.9425,-118.4081,Business,1518.0,246,,36.0,987.88,107,Yes,
FL1957,2024-05-10 - 00:16:48,United,JFK,NRT,40.6413,-73.7781,35.772,140.3929,Economy,6297.0,797,556.0,13.0,662.21,141,No,
FL2718,2023-03-01 - 11:40:23,United,ORD,LAX,41.9742,-87.9073,33.9425,-118.4081,Economy,5241.0,649,,15.0,434.69,85,Yes,
FL4992,2023-10-08 - 17:44:35,Delta,LAX,CDG,33.9425,-118.4081,49.0097,2.5479,Economy,10452.0,300,283.0,0.0,349.74,185,Yes,
FL9547,2023-11-09 - 07:17:02,Emirates,LAX,CDG,33.9425,-118.4081,49.0097,2.5479,Business,12244.0,396,281.0,51.0,290.65,102,Yes,
FL4814,2023-12-02 - 23:26:22,British Airways,LAX,SIN,33.9425,-118.4081,1.3644,103.9915,Economy,14262.0,648,652.0,0.0,300.17,419,No,
FL2781,2024-01-13 - 20:38:17,United,ORD,FRA,41.9742,-87.9073,50.0379,8.5622,Economy,10448.0,554,271.0,0.0,473.82,90,Yes,
FL9888,2024-01-19 - 00:28:00,Ryanair,NRT,FRA,35.772,140.3929,50.0379,8.5622,Business,12792.0,323,669.0,0.0,463.67,377,Yes,Operational
FL7512,2024-06-19 - 01:46:27,British Airways,ORD,DXB,41.9742,-87.9073,25.2532,55.3657,Economy,12963.0,491,,0.0,51.78,245,Yes,
FL7614,2023-04-18 - 10:33:09,Lufthansa,NRT,FRA,35.772,140.3929,50.0379,8.5622,Economy,12020.0,136,96.0,20.0,630.01,377,Early,
FL9349,2024-03-23 - 23:15:10,British Airways,LAX,NRT,33.9425,-118.4081,35.772,140.3929,Economy,13722.0,766,822.0,,192.97,90,No,
FL2732,2023-02-07 - 07:56:15,American,DXB,CDG,25.2532,55.3657,49.0097,2.5479,Economy,8744.0,563,846.0,29.0,325.93,213,No,
FL6654,2023-12-23 - 00:11:12,Lufthansa,NRT,ORD,35.772,140.3929,41.9742,-87.9073,Economy,1406.0,211,808.0,0.0,459.78,276,No,
FL1693,2023-04-01 - 03:21:42,Emirates,NRT,CDG,35.772,140.3929,49.0097,2.5479,Economy,10674.0,689,794.0,26.0,594.31,322,Yes,
FL5779,2024-02-08 - 23:03:58,Emirates,LHR,ORD,51.47,-0.4543,41.9742,-87.9073,Economy,11384.0,192,586.0,0.0,1137.16,408,Yes,
FL5695,2023-09-19 - 07:33:51,American,LHR,ORD,51.47,-0.4543,41.9742,-87.9073,Business,7812.0,83,,12.0,,376,No,
FL7806,2023-04-08 - 17:27:46,British Airways,SYD,DXB,-33.9399,151.1753,25.2532,55.3657,Economy,14318.0,840,897.0,0.0,445.76,325,No,
FL2519,2024-03-22 - 10:49:57,Emirates,DXB,SYD,25.2532,55.3657,-33.9399,151.1753,Economy,894.0,216,504.0,31.0,925.83,266,No,
FL8124,2023-04-02 - 23:03:58,Air France,SYD,LAX,-33.9399,151.1753,33.9425,-118.4081,Economy,7736.0,638,346.0,0.0,570.04,396,No,
FL2664,2024-02-04 - 09:48:19,Ryanair,LAX,CDG,33.9425,-118.4081,49.0097,2.5479,Economy,10106.0,874,533.0,3.0,61.49,419,Yes,
FL5611,2024-02-11 - 23:54:23,Air France,SIN,LHR,1.3644,103.9915,51.47,-0.4543,Economy,1116.0,655,782.0,0.0,106.73,255,Yes,
FL8021,2023-07-23 - 01:01:38,Ryanair,FRA,CDG,50.0379,8.5622,49.0097,2.5479,Economy,5611.0,575,688.0,,242.36,240,No,
FL8583,2024-04-22 - 09:48:19,Ryanair,ORD,CDG,41.9742,-87.9073,49.0097,2.5479,Economy,7764.0,821,532.0,0.0,243.18,81,Yes,
FL3180,2024-01-18 - 17:10:58,American,FRA,JFK,50.0379,8.5622,40.6413,-73.7781,Economy,1002.0,395,222.0,8.0,248.24,343,Yes,
FL4927,2023-05-26 - 23:37:35,United,LAX,NRT,33.9425,-118.4081,35.772,140.3929,Business,5058.0,678,149.0,0.0,264.68,288,Yes,
FL1061,2023-12-12 - 01:57:39,Air France,DXB,ORD,25.2532,55.3657,41.9742,-87.9073,Economy,8868.0,234,917.0,0.0,309.23,404,No,
FL5919,2023-01-21 - 08:01:52,Emirates,SYD,NRT,-33.9399,151.1753,35.772,140.3929,Economy,13511.0,892,453.0,0.0,225.52,86,No,
FL7531,2023-05-04 - 19:53:27,Air France,FRA,SYD,50.0379,8.5622,-33.9399,151.1753,Economy,13239.0,427,554.0,0.0,744.02,357,Yes,Technical
FL8916,2024-06-25 - 03:27:18,British Airways,LAX,DXB,33.9425,-118.4081,25.2532,55.3657,Economy,10485.0,151,843.0,11.0,179.32,242,Yes,Operational
FL2122,2023-04-17 - 19:59:03,American,ORD,NRT,41.9742,-87.9073,35.772,140.3929,First,14378.0,508,,53.0,143.16,292,Early,
FL8815,2023-04-22 - 09:14:42,Emirates,JFK,LAX,40.6413,-73.7781,33.9425,-118.4081,Economy,13375.0,96,309.0,0.0,946.3,212,Early,
FL5881,2024-01-26 - 21:51:07,American,SIN,JFK,1.3644,103.9915,40.6413,-73.7781,Economy,10791.0,512,83.0,3.0,195.82,83,No,
FL4457,2024-05-19 - 17:22:10,United,NRT,SIN,35.772,140.3929,1.3644,103.9915,Economy,8632.0,63,383.0,63.0,612.32,153,Yes,
FL7843,2024-03-29 - 03:04:54,Lufthansa,LAX,SIN,33.9425,-118.4081,1.3644,103.9915,Economy,10043.0,470,699.0,34.0,307.04,240,Yes,
FL1352,2023-08-18 - 03:27:18,United,JFK,LHR,40.6413,-73.7781,51.47,-0.4543,Economy,11476.0,588,536.0,0.0,1080.63,298,Yes,
FL2103,2024-06-18 - 11:12:22,Air France,SYD,NRT,-33.9399,151.1753,35.772,140.3929,Economy,11589.0,182,573.0,37.0,4080.29,270,Yes,
FL1111,2023-06-29 - 08:52:17,British Airways,LAX,NRT,33.9425,-118.4081,35.772,140.3929,Economy,9281.0,257,67.0,0.0,189.72,160,No,
FL9696,2024-06-26 - 15:52:31,Ryanair,DXB,FRA,25.2532,55.3657,50.0379,8.5622,Economy,13879.0,115,636.0,0.0,178.14,238,Yes,
FL6386,2023-04-15 - 09:42:43,Air France,SIN,FRA,1.3644,103.9915,50.0379,8.5622,Economy,1019.0,893,644.0,7.0,160.69,259,No,
FL9134,2024-03-01 - 12:14:00,Emirates,FRA,LHR,50.0379,8.5622,51.47,-0.4543,Business,11070.0,841,131.0,24.0,1057.88,351,No,
FL1472,2024-03-15 - 11:17:58,Lufthansa,FRA,LHR,50.0379,8.5622,51.47,-0.4543,Business,10617.0,80,458.0,12.0,767.97,323,Yes,
FL5022,2024-05-30 - 15:35:43,Emirates,JFK,CDG,40.6413,-73.7781,49.0097,2.5479,Economy,10659.0,584,,0.0,367.06,361,No,
FL5592,2024-01-28 - 02:59:17,Delta,SYD,JFK,-33.9399,151.1753,40.6413,-73.7781,Economy,3651.0,202,224.0,29.0,347.88,297,Yes,
FL7085,2023-11-29 - 15:18:54,Emirates,FRA,SIN,50.0379,8.5622,1.3644,103.9915,Economy,14894.0,489,712.0,21.0,4443.37,362,Yes,
FL6134,2024-05-08 - 19:08:38,United,LAX,JFK,33.9425,-118.4081,40.6413,-73.7781,Economy,5867.0,292,568.0,6.0,332.77,273,Yes,
FL4966,2023-06-27 - 05:52:59,Ryanair,CDG,LHR,49.0097,2.5479,51.47,-0.4543,Economy,8924.0,892,465.0,142.0,297.62,227,Yes,
FL1520,2024-02-06 - 12:47:37,Lufthansa,SIN,NRT,1.3644,103.9915,35.772,140.3929,Business,13858.0,353,554.0,0.0,615.02,273,Yes,
FL3344,2023-08-24 - 19:42:15,Lufthansa,ORD,JFK,41.9742,-87.9073,40.6413,-73.7781,Economy,10797.0,522,834.0,0.0,359.35,364,Yes,
FL2925,2023-03-21 - 05:08:10,British Airways,DXB,NRT,25.2532,55.3657,35.772,140.3929,Economy,12786.0,434,345.0,12.0,378.24,389,Yes,
FL2411,2023-09-06 - 06:21:00,Delta,ORD,DXB,41.9742,-87.9073,25.2532,55.3657,Economy,13667.0,404,123.0,0.0,759.73,243,Early,
FL4471,2023-03-14 - 20:10:16,United,SYD,DXB,-33.9399,151.1753,25.2532,55.3657,Business,9698.0,885,623.0,60.0,,337,No,
FL5627,2023-07-30 - 00:33:37,Lufthansa,SYD,FRA,-33.9399,151.1753,50.0379,8.5622,Economy,6810.0,655,830.0,0.0,251.15,120,Early,
FL1933,2023-06-18 - 10:38:45,Ryanair,SIN,DXB,1.3644,103.9915,25.2532,55.3657,Business,7255.0,569,,6.0,291.74,126,Yes,
FL3930,2024-05-05 - 18:18:12,United,DXB,LHR,25.2532,55.3657,51.47,-0.4543,Economy,4132.0,605,74.0,15.0,180.27,101,No,
FL5886,2024-03-08 - 11:45:59,Delta,SYD,DXB,-33.9399,151.1753,25.2532,55.3657,Economy,5943.0,237,563.0,0.0,279.94,213,Yes,
FL9732,2024-03-07 - 21:11:54,United,LAX,LHR,33.9425,-118.4081,51.47,-0.4543,First,11026.0,283,429.0,13.0,892.68,310,Yes,
FL9968,2024-03-08 - 04:28:56,Lufthansa,DXB,SIN,25.2532,55.3657,1.3644,103.9915,Business,10948.0,696,287.0,9.0,1004.29,240,Yes,
FL5668,2023-01-22 - 13:10:02,Emirates,DXB,SIN,25.2532,55.3657,1.3644,103.9915,Business,11129.0,335,,0.0,592.42,320,Yes,
FL1615,2024-01-22 - 08:35:29,Air France,ORD,LHR,41.9742,-87.9073,51.47,-0.4543,Economy,13517.0,264,382.0,40.0,1197.85,409,Early,
FL5805,2023-03-20 - 14:34:05,Emirates,SIN,DXB,1.3644,103.9915,25.2532,55.3657,Economy,3781.0,454,791.0,45.0,673.78,301,Yes,
FL9248,2023-01-16 - 11:29:10,Emirates,LHR,FRA,51.47,-0.4543,50.0379,8.5622,Economy,8899.0,260,,15.0,374.44,264,Yes,
FL7602,2023-05-01 - 19:03:02,Emirates,LHR,CDG,51.47,-0.4543,49.0097,2.5479,Economy,9917.0,459,316.0,0.0,675.54,292,Yes,
FL8898,2024-03-30 - 08:13:04,British Airways,JFK,DXB,40.6413,-73.7781,25.2532,55.3657,Economy,7897.0,726,479.0,7.0,389.15,143,Yes,
FL7335,2023-06-16 - 07:39:27,Lufthansa,FRA,SYD,50.0379,8.5622,-33.9399,151.1753,First,13125.0,504,734.0,20.0,604.98,359,Yes,Weather
FL5839,2024-01-12 - 08:13:04,Ryanair,FRA,ORD,50.0379,8.5622,41.9742,-87.9073,Economy,4274.0,152,196.0,3.0,367.99,297,Yes,
FL8512,2023-05-26 - 09:03:30,Ryanair,FRA,DXB,50.0379,8.5622,25.2532,55.3657,Economy,6090.0,232,,19.0,168.64,352,Yes,
FL6988,2024-06-14 - 19:47:51,British Airways,CDG,JFK,49.0097,2.5479,40.6413,-73.7781,Economy,14138.0,72,327.0,26.0,1581.11,138,Yes,
FL2430,2023-09-02 - 14:56:29,American,JFK,LAX,40.6413,-73.7781,33.9425,-118.4081,Economy,12154.0,493,216.0,20.0,1559.87,204,Yes,
FL3867,2023-05-31 - 20:10:16,British Airways,ORD,CDG,41.9742,-87.9073,49.0097,2.5479,Economy,7321.0,612,312.0,0.0,3762.34,263,No,
FL9205,2023-05-05 - 17:44:35,Emirates,CDG,ORD,49.0097,2.5479,41.9742,-87.9073,Business,13963.0,720,77.0,1.0,1077.93,205,Yes,
FL3000,2023-12-25 - 17:44:35,American,ORD,DXB,41.9742,-87.9073,25.2532,55.3657,Economy,5556.0,579,932.0,26.0,226.18,270,No,
FL7258,2023-05-09 - 23:43:11,Air France,SYD,DXB,-33.9399,151.1753,25.2532,55.3657,Economy,6377.0,165,659.0,0.0,162.09,92,Yes,
FL9089,2023-07-06 - 01:07:14,Delta,SYD,CDG,-33.9399,151.1753,49.0097,2.5479,Economy,11746.0,239,474.0,0.0,316.55,121,No,
FL6909,2023-10-30 - 14:11:40,Lufthansa,ORD,NRT,41.9742,-87.9073,35.772,140.3929,Economy,10031.0,728,159.0,19.0,148.29,195,Yes,
FL9254,2023-05-10 - 14:17:16,Air France,CDG,LAX,49.0097,2.5479,33.9425,-118.4081,Business,7300.0,219,92.0,58.0,416.71,92,Yes,
FL7597,2023-05-17 - 13:49:15,Emirates,DXB,SYD,25.2532,55.3657,-33.9399,151.1753,First,5892.0,766,862.0,34.0,256.65,397,No,
FL6120,2024-03-06 - 08:46:41,American,LHR,ORD,51.47,-0.4543,41.9742,-87.9073,Economy,8217.0,236,78.0,16.0,309.83,234,Early,
FL2040,2024-05-26 - 16:54:09,United,CDG,LHR,49.0097,2.5479,51.47,-0.4543,Economy,14161.0,548,194.0,0.0,,400,Yes,
FL3136,2024-01-24 - 18:51:49,Emirates,LAX,DXB,33.9425,-118.4081,25.2532,55.3657,First,1693.0,881,536.0,40.0,103.44,224,Yes,
FL2142,2023-10-28 - 11:12:22,United,LAX,DXB,33.9425,-118.4081,25.2532,55.3657,Economy,14229.0,263,170.0,25.0,216.44,222,Early,
FL6501,2024-05-02 - 17:27:46,British Airways,LHR,SIN,51.47,-0.4543,1.3644,103.9915,Business,6382.0,370,168.0,,350.89,302,Yes,
FL8126,2023-09-19 - 14:50:53,Ryanair,SIN,FRA,1.3644,103.9915,50.0379,8.5622,Business,9279.0,794,893.0,0.0,242.04,180,No,
FL1658,2023-02-12 - 19:03:02,Ryanair,NRT,LAX,35.772,140.3929,33.9425,-118.4081,Economy,3271.0,721,174.0,1.0,802.28,346,No,
FL3590,2023-10-13 - 14:17:16,United,CDG,SIN,49.0097,2.5479,1.3644,103.9915,First,1190.0,188,192.0,24.0,143.97,328,No,
FL4447,2024-01-30 - 05:58:35,United,FRA,SIN,50.0379,8.5622,1.3644,103.9915,Economy,12011.0,736,403.0,0.0,,338,Yes,
FL6779,2024-06-02 - 01:52:03,Delta,SIN,JFK,1.3644,103.9915,40.6413,-73.7781,Economy,7409.0,467,938.0,30.0,249.46,264,No,
FL5585,2024-02-04 - 17:05:22,Lufthansa,SYD,SIN,-33.9399,151.1753,1.3644,103.9915,Economy,8818.0,255,439.0,33.0,471.01,128,No,Crew
FL4436,2023-12-08 - 03:16:06,Lufthansa,CDG,LHR,49.0097,2.5479,51.47,-0.4543,Economy,12068.0,330,811.0,36.0,167.63,181,No,
