order_id,order_date,customer_country,product_category,product_name,quantity,unit_price,discount_pct,payment_method,order_status,customer_age,customer_lat,customer_lon,review_score,shipping_days,revenue
ORD-100174,2022-05-08 02:30:49.232821,Australia,Electronics,Product_152,1,723.35,0,Credit Card,Returned,67,-29.6317,-21.4122,,1.0,723.35
ORD-100175,2022-05-08 20:02:43.308872,USA,Home & Garden,Product_61,2,6.49,20,Bank Transfer,Shipped,48,58.5073,-89.0804,,1.0,10.38
ORD-100176,2022-05-09 13:34:37.384923,USA,Beauty,Product_61,9,6.19,20,Credit Card,Processing,40,5.0529,88.3629,4.0,15.0,44.57
ORD-100177,2022-05-10 07:06:31.460973,Germany,Electronics,Product_98,3,49.72,20,PayPal,Delivered,30,16.0177,48.3084,4.0,3.0,119.33
ORD-100178,2022-05-11 00:38:25.537024,Germany,Food,Product_28,6,140.56,10,Credit Card,Delivered,34,20.1478,98.1125,2.0,14.0,759.02
ORD-100179,2022-05-11 18:10:19.613075,India,Books,Product_186,5,15.66,20,Bank Transfer,Processing,21,26.3483,-63.1156,,9.0,62.64
ORD-100180,2022-05-12 11:42:13.689126,Canada,,Product_43,2,4.73,15,Crypto,Delivered,74,6.9,86.5868,,19.0,8.04
ORD-100181,2022-05-13 05:14:07.765176,Brazil,Books,Product_169,7,55.73,0,Credit Card,Processing,31,-57.5871,130.4292,,8.0,390.11
ORD-100182,2022-05-13 22:46:01.841227,USA,Food,Product_167,4,69.26,0,Credit Card,Delivered,37,-14.8124,-55.7012,5.0,2.0,277.04
ORD-100183,2022-05-14 16:17:55.917278,USA,Electronics,Product_86,1,279.89,0,Credit Card,Shipped,30,-35.1771,-57.6375,5.0,4.0,279.89
ORD-100184,2022-05-15 09:49:49.993328,UK,Electronics,Product_177,4,72.85,0,Credit Card,Delivered,20,31.8193,143.9825,5.0,1.0,291.4
ORD-100185,2022-05-16 03:21:44.069379,Germany,Home & Garden,Product_17,6,89.45,0,Bank Transfer,Shipped,43,-52.3449,-162.0755,,11.0,536.7
ORD-100186,2022-05-16 20:53:38.145430,Brazil,Electronics,Product_98,7,24.18,25,Gift Card,Shipped,43,16.1135,-53.9318,2.0,,126.94
ORD-100187,2022-05-17 14:25:32.221480,Mexico,Beauty,Product_198,7,620.05,0,Gift Card,Delivered,35,-31.5647,-137.2779,5.0,,4340.35
ORD-100188,2022-05-18 07:57:26.297531,India,Food,Product_198,7,20.54,0,Credit Card,Delivered,49,68.0942,-169.567,,13.0,143.78
ORD-100189,2022-05-19 01:29:20.373582,Canada,Toys,Product_98,3,15.89,0,Bank Transfer,Delivered,31,-14.702,-139.367,3.0,17.0,47.67
ORD-100190,2022-05-19 19:01:14.449633,France,Food,Product_65,6,290.45,25,Bank Transfer,Delivered,64,-16.0951,-24.7515,,17.0,1307.02
ORD-100191,2022-05-20 12:33:08.525683,Canada,Beauty,Product_74,8,5.65,10,Credit Card,Delivered,20,64.6569,67.3042,3.0,18.0,40.68
ORD-100192,2022-05-21 06:05:02.601734,Australia,Beauty,Product_85,4,3.61,0,PayPal,Shipped,18,-3.658,-75.8583,4.0,9.0,14.44
ORD-100193,2022-05-21 23:36:56.677785,USA,Home & Garden,Product_5,8,38.22,0,Credit Card,Delivered,43,69.9864,125.8831,2.0,6.0,305.76
ORD-100194,2022-05-22 17:08:50.753835,India,Home & Garden,Product_2,2,33.05,5,PayPal,Delivered,41,-56.737,-22.4584,4.0,3.0,62.79
ORD-100195,2022-05-23 10:40:44.829886,Australia,Electronics,Product_22,9,25.19,15,Credit Card,Delivered,66,-18.6435,168.5621,4.0,8.0,192.7
ORD-100196,2022-05-24 04:12:38.905937,Brazil,Clothing,Product_112,9,109.15,5,PayPal,Delivered,52,29.936,163.496,4.0,3.0,933.23
ORD-100197,2022-05-24 21:44:32.981987,France,Food,Product_57,8,11.14,0,PayPal,Delivered,31,60.2657,98.3794,2.0,1.0,89.12
ORD-100198,2022-05-25 15:16:27.058038,Germany,Food,Product_66,1,35.77,0,Credit Card,Returned,20,-25.3852,155.666,4.0,13.0,35.77
ORD-100199,2022-05-26 08:48:21.134089,India,Clothing,Product_74,2,21.5,20,PayPal,Cancelled,30,65.6145,74.5546,4.0,5.0,34.4
ORD-100200,2022-05-27 02:20:15.210140,India,Home & Garden,Product_98,6,11.36,20,Crypto,Delivered,64,20.2064,142.4099,3.0,16.0,54.53
ORD-100201,2022-05-27 19:52:09.286190,USA,Electronics,Product_144,5,30.75,20,Gift Card,Delivered,67,48.1361,-94.8695,5.0,16.0,123.0
ORD-100202,2022-05-28 13:24:03.362241,Japan,Clothing,Product_112,9,92.12,25,Bank Transfer,Processing,31,-6.377,-55.6487,4.0,12.0,621.81
ORD-100203,2022-05-29 06:55:57.438292,India,Electronics,Product_179,5,421.86,0,PayPal,Delivered,38,-31.3556,91.0548,5.0,13.0,2109.3
ORD-100204,2022-05-30 00:27:51.514342,UK,Electronics,Product_125,2,66.37,25,PayPal,Delivered,43,63.0168,-27.158,2.0,4.0,99.56
ORD-100205,2022-05-30 17:59:45.590393,France,Electronics,Product_167,4,1.63,0,Bank Transfer,Delivered,20,65.9733,121.4379,4.0,9.0,6.52
ORD-100206,2022-05-31 11:31:39.666444,France,Sports,Product_86,9,31.63,20,PayPal,Delivered,68,7.1726,135.95,,16.0,227.74
ORD-100207,2022-06-01 05:03:33.742494,UK,Beauty,Product_76,1,35.15,5,Bank Transfer,Returned,57,-59.1232,-72.0974,,1.0,33.39
ORD-100208,2022-06-01 22:35:27.818545,Mexico,Electronics,Product_88,1,101.84,0,Credit Card,Shipped,21,-45.1793,116.4423,2.0,5.0,101.84
ORD-100209,2022-06-02 16:07:21.894596,UK,Sports,Product_168,7,41.34,0,Crypto,Delivered,53,17.3588,-124.4649,4.0,5.0,289.38
ORD-100210,2022-06-03 09:39:15.970647,UK,Home & Garden,Product_38,3,148.96,20,Crypto,Delivered,68,-56.7901,-59.6892,4.0,19.0,357.5
ORD-100211,2022-06-04 03:11:10.046697,France,Clothing,Product_188,2,52.98,5,Gift Card,Processing,60,-6.4169,6.4674,3.0,9.0,100.66
ORD-100212,2022-06-04 20:43:04.122748,Canada,Beauty,Product_59,9,214.98,10,PayPal,Processing,18,-19.0451,-98.4802,4.0,8.0,1741.34
ORD-100213,2022-06-05 14:14:58.198799,,Toys,Product_138,3,19.56,0,Gift Card,Shipped,57,36.437,28.5364,5.0,19.0,58.68
ORD-100214,2022-06-06 07:46:52.274849,Japan,Clothing,Product_99,2,39.38,20,Credit Card,Shipped,64,-52.4969,28.3302,,18.0,63.01
ORD-100215,2022-06-07 01:18:46.350900,USA,Beauty,Product_192,8,89.3,15,Crypto,Delivered,50,5.9787,-105.515,5.0,15.0,607.24
ORD-100216,2022-06-07 18:50:40.426951,,Toys,Product_63,6,16.67,0,Credit Card,Processing,24,18.1804,106.4309,5.0,4.0,100.02
ORD-100217,2022-06-08 12:22:34.503002,Canada,Clothing,Product_49,6,12.83,25,Credit Card,Processing,70,23.3343,47.392,4.0,15.0,57.74
ORD-100218,2022-06-09 05:54:28.579052,Germany,Beauty,Product_192,7,15.56,0,PayPal,Delivered,69,-5.3037,-65.6062,,13.0,108.92
ORD-100219,2022-06-09 23:26:22.655103,Australia,Clothing,Product_32,7,13.48,0,Credit Card,Shipped,69,-18.9103,-96.4135,5.0,,94.36
ORD-100220,2022-06-10 16:58:16.731154,USA,Clothing,Product_135,6,62.0,15,Crypto,Delivered,73,32.1366,136.35,4.0,5.0,316.2
ORD-100221,2022-06-11 10:30:10.807204,Japan,Toys,Product_21,4,3.66,15,Gift Card,Delivered,28,54.4218,120.8672,5.0,18.0,12.44
ORD-100222,2022-06-12 04:02:04.883255,Japan,Clothing,Product_20,9,5.12,0,Crypto,Delivered,44,33.6384,-97.2862,5.0,8.0,46.08
ORD-100223,2022-06-12 21:33:58.959306,Germany,Clothing,Product_154,6,309.6,10,PayPal,Delivered,31,65.8338,-167.1821,4.0,1.0,1671.84
ORD-100224,2022-06-13 15:05:53.035356,Canada,Toys,Product_127,4,13.87,0,Crypto,Delivered,39,36.8306,109.6317,4.0,19.0,55.48
ORD-100225,2022-06-14 08:37:47.111407,Mexico,,Product_68,3,42.1,0,Bank Transfer,Delivered,33,43.2235,41.5831,5.0,17.0,126.3
ORD-100226,2022-06-15 02:09:41.187458,UK,Electronics,Product_110,4,5.55,0,Gift Card,Delivered,63,-37.3331,-143.6825,5.0,2.0,22.2
ORD-100227,2022-06-15 19:41:35.263509,Canada,Food,Product_116,3,37.08,25,Bank Transfer,Delivered,29,-3.3621,31.449,,19.0,83.43
ORD-100228,2022-06-16 13:13:29.339559,Mexico,Books,Product_143,2,13.97,0,Bank Transfer,Delivered,66,5.4825,-17.2142,2.0,16.0,27.94
ORD-100229,2022-06-17 06:45:23.415610,Japan,Sports,Product_120,5,5.07,5,PayPal,Delivered,63,-25.4004,98.8381,5.0,18.0,24.08
ORD-100230,2022-06-18 00:17:17.491661,France,Books,Product_79,2,164.73,15,Credit Card,Shipped,27,11.3529,-104.7295,2.0,2.0,280.04
ORD-100231,2022-06-18 17:49:11.567711,USA,Books,Product_116,6,136.88,15,Bank Transfer,Delivered,41,-20.7431,-16.8636,,6.0,698.09
ORD-100232,2022-06-19 11:21:05.643762,Germany,Beauty,Product_92,3,29.11,0,Crypto,Delivered,63,32.8128,-123.7521,3.0,7.0,87.33
ORD-100233,2022-06-20 04:52:59.719813,USA,Electronics,Product_14,6,109.87,0,Credit Card,Cancelled,35,3.4889,164.7098,1.0,6.0,659.22
ORD-100234,2022-06-20 22:24:53.795863,Brazil,Beauty,Product_155,9,325.04,25,Crypto,Shipped,39,1.9389,100.3457,2.0,6.0,2194.02
ORD-100235,2022-06-21 15:56:47.871914,Brazil,Electronics,Product_125,1,81.85,5,Crypto,Cancelled,26,72.7917,85.2201,4.0,9.0,77.76
ORD-100236,2022-06-22 09:28:41.947965,Canada,Toys,Product_168,6,58.89,10,Credit Card,Delivered,34,-7.0199,68.4744,2.0,8.0,318.01
ORD-100237,2022-06-23 03:00:36.024016,Japan,,Product_58,9,42.04,0,Credit Card,Delivered,55,-11.0901,-27.5989,,9.0,378.36
ORD-100238,2022-06-23 20:32:30.100066,Japan,Food,Product_28,4,72.2,15,Crypto,Shipped,57,-16.9884,152.3817,4.0,12.0,245.48
ORD-100239,2022-06-24 14:04:24.176117,UK,Electronics,Product_26,2,21.4,0,PayPal,Delivered,30,60.7911,-153.7499,4.0,18.0,42.8
ORD-100240,2022-06-25 07:36:18.252168,UK,Clothing,Product_113,4,23.76,0,Gift Card,Delivered,67,7.0577,109.1733,5.0,6.0,95.04
ORD-100241,2022-06-26 01:08:12.328218,UK,Home & Garden,Product_191,1,56.89,20,Gift Card,Delivered,54,21.002,-102.5162,4.0,4.0,45.51
ORD-100242,2022-06-26 18:40:06.404269,France,Food,Product_66,3,18.75,0,PayPal,Processing,23,-35.5895,-63.3499,4.0,7.0,56.25
ORD-100243,2022-06-27 12:12:00.480320,Australia,Food,Product_153,9,21.35,10,Credit Card,Delivered,38,13.0272,6.9947,4.0,18.0,172.94
ORD-100244,2022-06-28 05:43:54.556370,India,Clothing,Product_131,5,33.12,0,Crypto,Cancelled,68,-22.9225,101.7558,4.0,5.0,165.6
ORD-100245,2022-06-28 23:15:48.632421,Australia,Home & Garden,Product_44,6,131.73,0,Gift Card,Cancelled,53,38.636,121.8726,5.0,18.0,790.38
ORD-100246,2022-06-29 16:47:42.708472,USA,Beauty,Product_97,3,8.51,0,Crypto,Delivered,24,52.3913,30.1436,5.0,,25.53
ORD-100247,2022-06-30 10:19:36.784523,Australia,Home & Garden,Product_42,5,82.35,5,PayPal,Shipped,53,36.4994,-34.9072,4.0,8.0,391.16
ORD-100248,2022-07-01 03:51:30.860573,France,Beauty,Product_6,8,85.64,20,Crypto,Shipped,42,38.583,160.7409,,1.0,548.1
ORD-100249,2022-07-01 21:23:24.936624,USA,Toys,Product_167,6,85.03,25,PayPal,Processing,28,9.1841,-91.2523,,15.0,382.64
ORD-100250,2022-07-02 14:55:19.012675,Australia,Books,Product_180,4,12.58,10,Credit Card,Delivered,61,36.1359,109.114,2.0,3.0,45.29
ORD-100251,2022-07-03 08:27:13.088725,France,Toys,Product_23,2,4.34,15,PayPal,Processing,31,-2.9373,40.3379,4.0,15.0,7.38
ORD-100252,2022-07-04 01:59:07.164776,India,Toys,Product_89,9,64.82,5,PayPal,Delivered,62,27.951,-44.3178,5.0,14.0,554.21
ORD-100253,2022-07-04 19:31:01.240827,Australia,Books,Product_123,1,41.47,0,Gift Card,Cancelled,46,-25.0297,-179.5075,4.0,1.0,41.47
ORD-100254,2022-07-05 13:02:55.316877,,Home & Garden,Product_178,1,110.53,20,Crypto,Delivered,27,-50.5828,-19.2243,,8.0,88.42
ORD-100255,2022-07-06 06:34:49.392928,UK,Food,Product_171,4,14.29,15,Gift Card,Delivered,67,-4.1811,-80.3808,4.0,7.0,48.59
ORD-100256,2022-07-07 00:06:43.468979,Japan,Home & Garden,Product_147,7,82.45,5,Bank Transfer,Processing,65,2.3401,-142.4352,4.0,9.0,548.29
ORD-100257,2022-07-07 17:38:37.545030,UK,Beauty,Product_197,1,117.37,20,PayPal,Processing,22,-25.385,-152.9429,5.0,18.0,93.9
ORD-100258,2022-07-08 11:10:31.621080,Japan,Clothing,Product_51,9,29.54,25,Bank Transfer,Delivered,25,38.2408,-54.879,4.0,12.0,199.4
ORD-100259,2022-07-09 04:42:25.697131,Germany,Beauty,Product_11,4,54.62,10,Gift Card,Delivered,63,-50.0707,41.3127,5.0,8.0,196.63
ORD-100260,2022-07-09 22:14:19.773182,Germany,Clothing,Product_12,3,52.37,0,Crypto,Delivered,22,-29.929,121.507,5.0,8.0,157.11
ORD-100261,2022-07-10 15:46:13.849232,Germany,Toys,Product_74,1,12.36,25,Gift Card,Returned,41,41.0562,-113.9172,5.0,6.0,9.27
ORD-100262,2022-07-11 09:18:07.925283,India,Books,Product_8,4,62.63,0,Crypto,Processing,57,-0.9882,-27.1282,,3.0,250.52
ORD-100263,2022-07-12 02:50:02.001334,UK,Toys,Product_152,9,232.06,0,Crypto,Processing,74,35.2133,-38.8958,3.0,2.0,2088.54
ORD-100264,2022-07-12 20:21:56.077384,Japan,Electronics,Product_41,6,34.01,0,Credit Card,Delivered,43,16.6106,4.8218,,14.0,204.06
ORD-100265,2022-07-13 13:53:50.153435,France,Home & Garden,Product_164,6,5.74,5,PayPal,Delivered,23,68.3462,111.4514,4.0,8.0,32.72
ORD-100266,2022-07-14 07:25:44.229486,USA,Clothing,Product_85,1,14.52,0,Gift Card,Shipped,33,20.7024,19.3123,4.0,6.0,14.52
ORD-100267,2022-07-15 00:57:38.305537,France,Beauty,Product_72,2,3.91,15,Crypto,Processing,53,-57.9927,124.7958,3.0,4.0,6.65
ORD-100268,2022-07-15 18:29:32.381587,USA,Books,Product_55,6,155.76,25,Gift Card,Delivered,29,-12.3616,6.6786,,5.0,700.92
ORD-100269,2022-07-16 12:01:26.457638,,Clothing,Product_137,2,82.84,25,Gift Card,Cancelled,28,-40.6868,37.3851,4.0,13.0,124.26
ORD-100270,2022-07-17 05:33:20.533689,,Beauty,Product_47,3,18.14,10,Crypto,Delivered,20,64.8255,-22.542,3.0,9.0,48.98
ORD-100271,2022-07-17 23:05:14.609739,Australia,Home & Garden,Product_143,4,6.04,0,Bank Transfer,Delivered,61,-45.9583,116.3144,3.0,13.0,24.16
ORD-100272,2022-07-18 16:37:08.685790,Australia,Toys,Product_176,5,12.18,15,PayPal,Delivered,54,-7.6596,152.5778,2.0,9.0,51.76
ORD-100273,2022-07-19 10:09:02.761841,Canada,Home & Garden,Product_104,9,15.4,25,PayPal,Delivered,23,-29.4766,50.0921,,16.0,103.95
ORD-100274,2022-07-20 03:40:56.837891,UK,Sports,Product_42,4,37.76,0,Credit Card,Delivered,36,54.3075,115.4817,5.0,12.0,151.04
ORD-100275,2022-07-20 21:12:50.913942,USA,Electronics,Product_60,9,36.27,0,Credit Card,Delivered,35,-18.3435,-158.7588,5.0,2.0,326.43
ORD-100276,2022-07-21 14:44:44.989993,USA,Sports,Product_198,3,165.62,0,Credit Card,Delivered,33,73.9056,146.2002,1.0,19.0,496.86
ORD-100277,2022-07-22 08:16:39.066044,UK,Books,Product_12,8,14.42,0,PayPal,Processing,40,-54.7868,-111.987,3.0,16.0,115.36
ORD-100278,2022-07-23 01:48:33.142094,India,Clothing,Product_130,1,5.42,25,Bank Transfer,Delivered,60,-42.6826,-87.6526,4.0,13.0,4.06
ORD-100279,2022-07-23 19:20:27.218145,Canada,Books,Product_7,9,8.26,20,PayPal,Delivered,54,-29.6738,-160.8012,4.0,5.0,59.47
ORD-100280,2022-07-24 12:52:21.294196,India,Toys,Product_80,9,32.21,0,PayPal,Delivered,26,49.4993,167.544,5.0,6.0,289.89
ORD-100281,2022-07-25 06:24:15.370246,India,Beauty,Product_131,2,13.81,0,PayPal,Delivered,20,58.5998,126.7239,5.0,17.0,27.62
ORD-100282,2022-07-25 23:56:09.446297,India,Home & Garden,Product_109,4,23.33,20,PayPal,Processing,25,-50.3541,148.7465,5.0,17.0,74.66
ORD-100283,2022-07-26 17:28:03.522348,UK,Sports,Product_3,8,19.2,20,Bank Transfer,Delivered,55,-55.6179,124.9978,4.0,,122.88
ORD-100284,2022-07-27 10:59:57.598398,India,Food,Product_27,7,108.67,10,Credit Card,Processing,21,40.5152,-7.369,4.0,3.0,684.62
ORD-100285,2022-07-28 04:31:51.674449,Australia,Sports,Product_114,1,16.37,15,Gift Card,Shipped,29,-41.9975,152.6695,4.0,13.0,13.91
ORD-100286,2022-07-28 22:03:45.750500,Germany,Toys,Product_107,5,21.06,5,Credit Card,Delivered,61,-42.0452,169.0102,2.0,12.0,100.04
ORD-100287,2022-07-29 15:35:39.826551,,Sports,Product_40,7,78.32,0,Credit Card,Delivered,48,-56.9805,0.9241,,6.0,548.24
ORD-100288,2022-07-30 09:07:33.902601,USA,Toys,Product_161,4,16.81,0,Gift Card,Delivered,42,-53.2759,-116.7751,1.0,13.0,67.24
ORD-100289,2022-07-31 02:39:27.978652,USA,Food,Product_129,1,55.03,0,PayPal,Delivered,70,-24.4038,57.1041,4.0,14.0,55.03
ORD-100290,2022-07-31 20:11:22.054703,Brazil,Books,Product_8,9,49.29,5,Bank Transfer,Shipped,33,-51.2243,171.1578,3.0,7.0,421.43
ORD-100291,2022-08-01 13:43:16.130753,UK,Home & Garden,Product_101,5,39.26,15,Bank Transfer,Delivered,59,-10.2013,133.9729,3.0,5.0,166.86
ORD-100292,2022-08-02 07:15:10.206804,France,Clothing,Product_160,2,8.49,20,Credit Card,Delivered,71,52.4246,130.2535,4.0,14.0,13.58
ORD-100293,2022-08-03 00:47:04.282855,UK,Beauty,Product_124,8,144.85,15,Gift Card,Delivered,31,-15.9468,156.1745,5.0,18.0,984.98
ORD-100294,2022-08-03 18:18:58.358905,USA,Clothing,Product_176,2,475.72,25,Crypto,Delivered,30,38.2576,141.8228,3.0,4.0,713.58
ORD-100295,2022-08-04 11:50:52.434956,USA,Books,Product_107,3,33.47,0,PayPal,Delivered,58,-47.3222,99.4614,4.0,1.0,100.41
ORD-100296,2022-08-05 05:22:46.511007,Brazil,Beauty,Product_101,1,9.43,15,Credit Card,Delivered,24,29.0157,78.5782,2.0,7.0,8.02
ORD-100297,2022-08-05 22:54:40.587058,India,Sports,Product_4,2,34.29,15,Bank Transfer,Delivered,29,-17.2391,-84.6838,,13.0,58.29
ORD-100298,2022-08-06 16:26:34.663108,UK,Food,Product_198,7,108.62,0,Gift Card,Delivered,54,41.2166,43.6824,3.0,4.0,760.34
ORD-100299,2022-08-07 09:58:28.739159,Japan,Food,Product_110,2,15.83,25,Gift Card,Shipped,67,-41.606,7.7359,5.0,13.0,23.74
ORD-100300,2022-08-08 03:30:22.815210,Brazil,Electronics,Product_19,6,28.37,25,Credit Card,Cancelled,21,61.2143,130.2999,3.0,4.0,127.66
ORD-100301,2022-08-08 21:02:16.891260,Australia,Books,Product_32,3,49.84,20,Crypto,Delivered,19,-27.2521,-2.9835,5.0,3.0,119.62
ORD-100302,2022-08-09 14:34:10.967311,USA,Books,Product_137,4,140.28,0,Bank Transfer,Delivered,52,-12.3264,-134.0126,3.0,8.0,561.12
ORD-100303,2022-08-10 08:06:05.043362,,Home & Garden,Product_12,8,83.97,0,Credit Card,Returned,61,68.2744,-178.2099,3.0,8.0,671.76
ORD-100304,2022-08-11 01:37:59.119412,UK,Clothing,Product_139,3,88.26,0,Crypto,Delivered,20,18.0951,64.0343,3.0,17.0,264.78
ORD-100305,2022-08-11 19:09:53.195463,USA,Books,Product_46,6,19.86,15,Gift Card,Delivered,21,-10.6208,17.967,3.0,15.0,101.29
ORD-100306,2022-08-12 12:41:47.271514,France,Books,Product_119,1,53.64,15,PayPal,Delivered,55,68.1963,-60.8534,,4.0,45.59
ORD-100307,2022-08-13 06:13:41.347565,Brazil,Sports,Product_16,7,13.92,25,Bank Transfer,Shipped,29,-15.5745,-119.17,,6.0,73.08
ORD-100308,2022-08-13 23:45:35.423615,Canada,Sports,Product_129,8,91.34,15,Bank Transfer,Delivered,36,-47.1925,-11.9825,4.0,6.0,621.11
ORD-100309,2022-08-14 17:17:29.499666,USA,Beauty,Product_63,8,131.82,10,Crypto,Returned,27,74.5746,-143.8969,5.0,10.0,949.1
ORD-100310,2022-08-15 10:49:23.575717,UK,Toys,Product_109,3,64.33,0,Credit Card,Shipped,18,-23.8409,-59.0009,,4.0,192.99
ORD-100311,2022-08-16 04:21:17.651767,Germany,Toys,Product_119,1,21.31,5,Gift Card,Processing,34,54.9198,-43.4837,5.0,9.0,20.24
ORD-100312,2022-08-16 21:53:11.727818,Japan,Electronics,Product_21,9,25.93,25,Crypto,Shipped,33,-37.652,-12.3773,3.0,16.0,175.03
ORD-100313,2022-08-17 15:25:05.803869,Mexico,Toys,Product_158,6,289.4,0,PayPal,Delivered,26,38.7328,-12.0165,5.0,7.0,1736.4
ORD-100314,2022-08-18 08:56:59.879919,India,Home & Garden,Product_13,9,21.74,25,PayPal,Delivered,74,10.8007,-87.478,1.0,14.0,146.74
ORD-100315,2022-08-19 02:28:53.955970,Mexico,Electronics,Product_162,7,116.75,20,PayPal,Cancelled,70,72.4224,126.076,4.0,6.0,653.8
ORD-100316,2022-08-19 20:00:48.032021,UK,Beauty,Product_4,1,49.73,5,Crypto,Returned,26,14.6321,-52.0043,,1.0,47.24
ORD-100317,2022-08-20 13:32:42.108072,Australia,Sports,Product_156,1,22.18,20,Gift Card,Delivered,72,-56.623,-97.3486,4.0,18.0,17.74
ORD-100318,2022-08-21 07:04:36.184122,Australia,Toys,Product_102,6,6.6,0,Bank Transfer,Cancelled,26,21.5235,-116.7084,4.0,12.0,39.6
ORD-100319,2022-08-22 00:36:30.260173,Germany,Clothing,Product_59,5,42.69,0,Credit Card,Delivered,29,-40.3823,-63.8718,4.0,15.0,213.45
ORD-100320,2022-08-22 18:08:24.336224,India,Sports,Product_128,9,36.94,20,Bank Transfer,Delivered,72,47.803,-155.681,5.0,1.0,265.97
ORD-100321,2022-08-23 11:40:18.412274,Canada,Food,Product_27,2,289.41,15,Gift Card,Delivered,58,55.6367,-168.1533,,15.0,492.0
ORD-100322,2022-08-24 05:12:12.488325,Germany,Home & Garden,Product_69,8,11.8,5,Bank Transfer,Delivered,32,5.0826,37.8512,5.0,15.0,89.68
ORD-100323,2022-08-24 22:44:06.564376,Mexico,Sports,Product_25,5,519.94,15,Crypto,Delivered,19,45.7349,42.893,,16.0,2209.75
ORD-100324,2022-08-25 16:16:00.640426,Germany,Home & Garden,Product_131,2,52.17,25,PayPal,Delivered,28,-40.4101,10.6518,5.0,1.0,78.26
ORD-100325,2022-08-26 09:47:54.716477,Mexico,Home & Garden,Product_97,6,52.11,10,Gift Card,Delivered,28,6.4306,94.4227,,3.0,281.39
ORD-100326,2022-08-27 03:19:48.792528,USA,Home & Garden,Product_196,8,16.25,0,Gift Card,Delivered,25,-6.8175,-165.9058,5.0,12.0,130.0
ORD-100327,2022-08-27 20:51:42.868579,,Beauty,Product_25,4,48.31,0,Bank Transfer,Delivered,72,22.5278,156.9503,4.0,7.0,193.24
ORD-100328,2022-08-28 14:23:36.944629,USA,Home & Garden,Product_148,2,58.42,5,Crypto,Returned,49,-53.9956,-145.7766,5.0,5.0,111.0
ORD-100329,2022-08-29 07:55:31.020680,Japan,Home & Garden,Product_162,5,101.98,0,Bank Transfer,Delivered,23,41.5366,62.6483,5.0,1.0,509.9
ORD-100330,2022-08-30 01:27:25.096731,India,Food,Product_154,2,10.24,10,Bank Transfer,Delivered,70,-49.3175,-131.9772,5.0,,18.43
ORD-100331,2022-08-30 18:59:19.172781,Canada,Clothing,Product_126,2,179.13,10,Gift Card,Delivered,37,28.6237,136.766,4.0,15.0,322.43
ORD-100332,2022-08-31 12:31:13.248832,Mexico,Electronics,Product_133,6,51.1,10,Bank Transfer,Delivered,56,-57.5083,3.8568,2.0,8.0,275.94
ORD-100333,2022-09-01 06:03:07.324883,Canada,,Product_189,9,68.71,0,PayPal,Processing,52,52.3049,-150.3743,5.0,,618.39
ORD-100334,2022-09-01 23:35:01.400933,Mexico,,Product_9,4,25.4,10,Bank Transfer,Delivered,25,-36.4155,42.0207,5.0,14.0,91.44
ORD-100335,2022-09-02 17:06:55.476984,UK,Electronics,Product_116,6,10.87,10,PayPal,Processing,67,9.5922,-176.7204,,13.0,58.7
ORD-100336,2022-09-03 10:38:49.553035,Germany,Home & Garden,Product_178,7,36.14,0,Gift Card,Delivered,66,-24.6985,99.368,3.0,19.0,252.98
ORD-100337,2022-09-04 04:10:43.629086,Japan,Clothing,Product_134,6,41.46,15,Crypto,Delivered,60,37.5574,54.2106,4.0,12.0,211.45
ORD-100338,2022-09-04 21:42:37.705136,Australia,Sports,Product_60,8,6.28,25,PayPal,Delivered,51,-16.6176,-103.4551,4.0,19.0,37.68
ORD-100339,2022-09-05 15:14:31.781187,Mexico,Clothing,Product_172,4,85.79,0,Crypto,Delivered,74,37.8222,-45.0897,4.0,4.0,343.16
ORD-100340,2022-09-06 08:46:25.857238,Canada,,Product_121,1,109.49,0,Crypto,Delivered,70,-21.5424,-177.1896,4.0,4.0,109.49
ORD-100341,2022-09-07 02:18:19.933288,Japan,Home & Garden,Product_139,7,13.8,10,PayPal,Delivered,73,41.5839,69.7262,,3.0,86.94
ORD-100342,2022-09-07 19:50:14.009339,France,Clothing,Product_194,3,9.71,0,Gift Card,Delivered,36,-55.8683,-63.8395,5.0,6.0,29.13
ORD-100343,2022-09-08 13:22:08.085390,France,Toys,Product_175,6,23.02,5,Credit Card,Delivered,24,-21.753,25.772,,5.0,131.21
ORD-100344,2022-09-09 06:54:02.161440,USA,Clothing,Product_108,2,34.08,0,Crypto,Returned,48,7.3155,164.4219,,11.0,68.16
ORD-100345,2022-09-10 00:25:56.237491,Australia,Home & Garden,Product_108,9,24.12,20,Crypto,Delivered,35,-53.917,-72.192,4.0,9.0,173.66
ORD-100346,2022-09-10 17:57:50.313542,UK,Beauty,Product_131,1,30.78,15,Gift Card,Delivered,57,-34.8854,176.4856,2.0,3.0,26.16
ORD-100347,2022-09-11 11:29:44.389593,Canada,Toys,Product_76,6,43.2,25,Gift Card,Delivered,31,66.1625,47.7822,4.0,9.0,194.4
ORD-100348,2022-09-12 05:01:38.465643,Germany,Clothing,Product_30,6,6.41,0,Bank Transfer,Delivered,56,71.8726,-92.8481,5.0,12.0,38.46
ORD-100349,2022-09-12 22:33:32.541694,Germany,Books,Product_21,5,7.36,0,Gift Card,Delivered,70,39.8662,-22.76,,3.0,36.8
